ocel:eid,ocel:oid,ocel:type,ocel:qualifier
e_000016033,po_001493_gr_1,goods_receipt,primary
e_000016034,po_001493,purchase_order,reference
e_000016034,po_001493_inv_1,invoice,primary
e_000016034,supplier_025,supplier,reference
e_000016035,po_001493,purchase_order,reference
e_000016035,po_001493_inv_1,invoice,primary
e_000016036,po_001493,purchase_order,reference
e_000016036,po_001493_inv_1,invoice,primary
e_000016037,po_001493,purchase_order,reference
e_000016037,po_001493_inv_1,invoice,primary
e_000016038,po_001494,purchase_order,primary
e_000016038,supplier_003,supplier,reference
e_000016038,cc_016,cost_center,reference
e_000016039,po_001494,purchase_order,primary
e_000016039,cc_016,cost_center,reference
e_000016040,po_001494,purchase_order,primary
e_000016040,supplier_003,supplier,reference
e_000016041,po_001494,purchase_order,reference
e_000016041,po_001494_gr_1,goods_receipt,primary
e_000016041,po_001494_item_1,item,item
e_000016041,po_001494_item_2,item,item
e_000016042,po_001494,purchase_order,reference
e_000016042,po_001494_gr_1,goods_receipt,primary
e_000016043,po_001494,purchase_order,reference
e_000016043,po_001494_gr_2,goods_receipt,primary
e_000016043,po_001494_item_1,item,item
e_000016043,po_001494_item_2,item,item
e_000016043,po_001494_item_3,item,item
e_000016043,po_001494_item_4,item,item
e_000016043,po_001494_item_5,item,item
e_000016044,po_001494,purchase_order,reference
e_000016044,po_001494_gr_2,goods_receipt,primary
e_000016045,po_001494,purchase_order,reference
e_000016045,po_001494_inv_1,invoice,primary
e_000016045,supplier_003,supplier,reference
e_000016046,po_001494,purchase_order,reference
e_000016046,po_001494_inv_1,invoice,primary
e_000016047,po_001494,purchase_order,reference
e_000016047,po_001494_inv_1,invoice,primary
e_000016047,supplier_003,supplier,reference
e_000016048,po_001494,purchase_order,reference
e_000016048,po_001494_inv_1,invoice,primary
e_000016049,po_001494,purchase_order,reference
e_000016049,po_001494_inv_1,invoice,primary
e_000016050,po_001494,purchase_order,reference
e_000016050,po_001494_inv_1,invoice,primary
e_000016051,po_001494,purchase_order,reference
e_000016051,po_001494_inv_2,invoice,primary
e_000016051,supplier_003,supplier,reference
e_000016052,po_001494,purchase_order,reference
e_000016052,po_001494_inv_2,invoice,primary
e_000016053,po_001494,purchase_order,reference
e_000016053,po_001494_inv_2,invoice,primary
e_000016053,supplier_003,supplier,reference
e_000016054,po_001494,purchase_order,reference
e_000016054,po_001494_inv_2,invoice,primary
e_000016055,po_001494,purchase_order,reference
e_000016055,po_001494_inv_2,invoice,primary
e_000016056,po_001494,purchase_order,reference
e_000016056,po_001494_inv_2,invoice,primary
e_000016057,po_001495,purchase_order,primary
e_000016057,supplier_027,supplier,reference
e_000016057,cc_003,cost_center,reference
e_000016058,po_001495,purchase_order,primary
e_000016058,cc_003,cost_center,reference
e_000016059,po_001495,purchase_order,primary
e_000016059,supplier_027,supplier,reference
e_000016060,po_001495,purchase_order,reference
e_000016060,po_001495_gr_1,goods_receipt,primary
e_000016060,po_001495_item_1,item,item
e_000016061,po_001495,purchase_order,reference
e_000016061,po_001495_gr_1,goods_receipt,primary
e_000016062,po_001495,purchase_order,reference
e_000016062,po_001495_inv_1,invoice,primary
e_000016062,supplier_027,supplier,reference
e_000016063,po_001495,purchase_order,reference
e_000016063,po_001495_inv_1,invoice,primary
e_000016064,po_001495,purchase_order,reference
e_000016064,po_001495_inv_1,invoice,primary
e_000016065,po_001495,purchase_order,reference
e_000016065,po_001495_inv_1,invoice,primary
e_000016066,po_001496,purchase_order,primary
e_000016066,supplier_004,supplier,reference
e_000016066,cc_011,cost_center,reference
e_000016067,po_001496,purchase_order,primary
e_000016067,cc_011,cost_center,reference
e_000016068,po_001496,purchase_order,primary
e_000016068,supplier_004,supplier,reference
e_000016069,po_001496,purchase_order,reference
e_000016069,po_001496_gr_1,goods_receipt,primary
e_000016069,po_001496_item_1,item,item
e_000016070,po_001496,purchase_order,reference
e_000016070,po_001496_gr_1,goods_receipt,primary
e_000016071,po_001496,purchase_order,reference
e_000016071,po_001496_gr_2,goods_receipt,primary
e_000016071,po_001496_item_1,item,item
e_000016071,po_001496_item_2,item,item
e_000016072,po_001496,purchase_order,reference
e_000016072,po_001496_gr_2,goods_receipt,primary
e_000016073,po_001496,purchase_order,reference
e_000016073,po_001496_inv_1,invoice,primary
e_000016073,supplier_004,supplier,reference
e_000016074,po_001496,purchase_order,reference
e_000016074,po_001496_inv_1,invoice,primary
e_000016075,po_001496,purchase_order,reference
e_000016075,po_001496_inv_1,invoice,primary
e_000016076,po_001496,purchase_order,reference
e_000016076,po_001496_inv_1,invoice,primary
e_000016077,po_001497,purchase_order,primary
e_000016077,supplier_012,supplier,reference
e_000016077,cc_015,cost_center,reference
e_000016078,po_001497,purchase_order,primary
e_000016078,cc_015,cost_center,reference
e_000016079,po_001497,purchase_order,primary
e_000016079,supplier_012,supplier,reference
e_000016080,po_001497,purchase_order,reference
e_000016080,po_001497_gr_1,goods_receipt,primary
e_000016080,po_001497_item_1,item,item
e_000016080,po_001497_item_2,item,item
e_000016081,po_001497,purchase_order,reference
e_000016081,po_001497_gr_1,goods_receipt,primary
e_000016082,po_001497,purchase_order,reference
e_000016082,po_001497_inv_1,invoice,primary
e_000016082,supplier_012,supplier,reference
e_000016083,po_001497,purchase_order,reference
e_000016083,po_001497_inv_1,invoice,primary
e_000016084,po_001497,purchase_order,reference
e_000016084,po_001497_inv_1,invoice,primary
e_000016085,po_001497,purchase_order,reference
e_000016085,po_001497_inv_1,invoice,primary
e_000016086,po_001498,purchase_order,primary
e_000016086,supplier_005,supplier,reference
e_000016086,cc_017,cost_center,reference
e_000016087,po_001498,purchase_order,primary
e_000016087,cc_017,cost_center,reference
e_000016088,po_001498,purchase_order,primary
e_000016088,supplier_005,supplier,reference
e_000016089,po_001498,purchase_order,reference
e_000016089,po_001498_gr_1,goods_receipt,primary
e_000016089,po_001498_item_1,item,item
e_000016090,po_001498,purchase_order,reference
e_000016090,po_001498_gr_1,goods_receipt,primary
e_000016091,po_001498,purchase_order,reference
e_000016091,po_001498_gr_2,goods_receipt,primary
e_000016091,po_001498_item_1,item,item
e_000016091,po_001498_item_2,item,item
e_000016092,po_001498,purchase_order,reference
e_000016092,po_001498_gr_2,goods_receipt,primary
e_000016093,po_001498,purchase_order,reference
e_000016093,po_001498_inv_1,invoice,primary
e_000016093,supplier_005,supplier,reference
e_000016094,po_001498,purchase_order,reference
e_000016094,po_001498_inv_1,invoice,primary
e_000016095,po_001498,purchase_order,reference
e_000016095,po_001498_inv_1,invoice,primary
e_000016096,po_001498,purchase_order,reference
e_000016096,po_001498_inv_1,invoice,primary
e_000016097,po_001499,purchase_order,primary
e_000016097,supplier_046,supplier,reference
e_000016097,cc_016,cost_center,reference
e_000016098,po_001499,purchase_order,primary
e_000016098,cc_016,cost_center,reference
e_000016099,po_001499,purchase_order,primary
e_000016099,supplier_046,supplier,reference
e_000016100,po_001499,purchase_order,reference
e_000016100,po_001499_gr_1,goods_receipt,primary
e_000016100,po_001499_item_1,item,item
e_000016100,po_001499_item_2,item,item
e_000016101,po_001499,purchase_order,reference
e_000016101,po_001499_gr_1,goods_receipt,primary
e_000016102,po_001499,purchase_order,reference
e_000016102,po_001499_inv_1,invoice,primary
e_000016102,supplier_046,supplier,reference
e_000016103,po_001499,purchase_order,reference
e_000016103,po_001499_inv_1,invoice,primary
e_000016104,po_001499,purchase_order,reference
e_000016104,po_001499_inv_1,invoice,primary
e_000016104,supplier_046,supplier,reference
e_000016105,po_001499,purchase_order,reference
e_000016105,po_001499_inv_1,invoice,primary
e_000016106,po_001499,purchase_order,reference
e_000016106,po_001499_inv_1,invoice,primary
e_000016107,po_001499,purchase_order,reference
e_000016107,po_001499_inv_1,invoice,primary
e_000016108,po_001500,purchase_order,primary
e_000016108,supplier_035,supplier,reference
e_000016108,cc_018,cost_center,reference
e_000016109,po_001500,purchase_order,primary
e_000016109,cc_018,cost_center,reference
e_000016110,po_001500,purchase_order,primary
e_000016110,supplier_035,supplier,reference
e_000016111,po_001500,purchase_order,reference
e_000016111,po_001500_gr_1,goods_receipt,primary
e_000016111,po_001500_item_1,item,item
e_000016111,po_001500_item_2,item,item
e_000016111,po_001500_item_3,item,item
e_000016111,po_001500_item_4,item,item
e_000016112,po_001500,purchase_order,reference
e_000016112,po_001500_gr_1,goods_receipt,primary
e_000016113,po_001500,purchase_order,reference
e_000016113,po_001500_inv_1,invoice,primary
e_000016113,supplier_035,supplier,reference
e_000016114,po_001500,purchase_order,reference
e_000016114,po_001500_inv_1,invoice,primary
e_000016115,po_001500,purchase_order,reference
e_000016115,po_001500_inv_1,invoice,primary
e_000016116,po_001500,purchase_order,reference
e_000016116,po_001500_inv_1,invoice,primary
e_000016117,po_001501,purchase_order,primary
e_000016117,supplier_039,supplier,reference
e_000016117,cc_008,cost_center,reference
e_000016118,po_001501,purchase_order,primary
e_000016118,cc_008,cost_center,reference
e_000016119,po_001501,purchase_order,primary
e_000016119,supplier_039,supplier,reference
e_000016120,po_001501,purchase_order,reference
e_000016120,po_001501_gr_1,goods_receipt,primary
e_000016120,po_001501_item_1,item,item
e_000016120,po_001501_item_2,item,item
e_000016121,po_001501,purchase_order,reference
e_000016121,po_001501_gr_1,goods_receipt,primary
e_000016122,po_001501,purchase_order,reference
e_000016122,po_001501_inv_1,invoice,primary
e_000016122,supplier_039,supplier,reference
e_000016123,po_001501,purchase_order,reference
e_000016123,po_001501_inv_1,invoice,primary
e_000016124,po_001501,purchase_order,reference
e_000016124,po_001501_inv_1,invoice,primary
e_000016124,supplier_039,supplier,reference
e_000016125,po_001501,purchase_order,reference
e_000016125,po_001501_inv_1,invoice,primary
e_000016126,po_001501,purchase_order,reference
e_000016126,po_001501_inv_1,invoice,primary
e_000016127,po_001501,purchase_order,reference
e_000016127,po_001501_inv_1,invoice,primary
e_000016128,po_001501,purchase_order,reference
e_000016128,po_001501_inv_2,invoice,primary
e_000016128,supplier_039,supplier,reference
e_000016129,po_001501,purchase_order,reference
e_000016129,po_001501_inv_2,invoice,primary
e_000016130,po_001501,purchase_order,reference
e_000016130,po_001501_inv_2,invoice,primary
e_000016130,supplier_039,supplier,reference
e_000016131,po_001501,purchase_order,reference
e_000016131,po_001501_inv_2,invoice,primary
e_000016132,po_001501,purchase_order,reference
e_000016132,po_001501_inv_2,invoice,primary
e_000016133,po_001501,purchase_order,reference
e_000016133,po_001501_inv_2,invoice,primary
e_000016134,po_001502,purchase_order,primary
e_000016134,supplier_034,supplier,reference
e_000016134,cc_010,cost_center,reference
e_000016135,po_001502,purchase_order,primary
e_000016135,cc_010,cost_center,reference
e_000016136,po_001502,purchase_order,primary
e_000016136,supplier_034,supplier,reference
e_000016137,po_001502,purchase_order,reference
e_000016137,po_001502_gr_1,goods_receipt,primary
e_000016137,po_001502_item_1,item,item
e_000016137,po_001502_item_2,item,item
e_000016138,po_001502,purchase_order,reference
e_000016138,po_001502_gr_1,goods_receipt,primary
e_000016139,po_001502,purchase_order,reference
e_000016139,po_001502_inv_1,invoice,primary
e_000016139,supplier_034,supplier,reference
e_000016140,po_001502,purchase_order,reference
e_000016140,po_001502_inv_1,invoice,primary
e_000016141,po_001502,purchase_order,reference
e_000016141,po_001502_inv_1,invoice,primary
e_000016142,po_001502,purchase_order,reference
e_000016142,po_001502_inv_1,invoice,primary
e_000016143,po_001502,purchase_order,reference
e_000016143,po_001502_inv_2,invoice,primary
e_000016143,supplier_034,supplier,reference
e_000016144,po_001502,purchase_order,reference
e_000016144,po_001502_inv_2,invoice,primary
e_000016145,po_001502,purchase_order,reference
e_000016145,po_001502_inv_2,invoice,primary
e_000016146,po_001502,purchase_order,reference
e_000016146,po_001502_inv_2,invoice,primary
e_000016147,po_001503,purchase_order,primary
e_000016147,supplier_003,supplier,reference
e_000016147,cc_009,cost_center,reference
e_000016148,po_001503,purchase_order,primary
e_000016148,cc_009,cost_center,reference
e_000016149,po_001503,purchase_order,primary
e_000016149,supplier_003,supplier,reference
e_000016150,po_001503,purchase_order,reference
e_000016150,po_001503_gr_1,goods_receipt,primary
e_000016150,po_001503_item_1,item,item
e_000016150,po_001503_item_2,item,item
e_000016150,po_001503_item_3,item,item
e_000016150,po_001503_item_4,item,item
e_000016150,po_001503_item_5,item,item
e_000016151,po_001503,purchase_order,reference
e_000016151,po_001503_gr_1,goods_receipt,primary
e_000016152,po_001503,purchase_order,reference
e_000016152,po_001503_inv_1,invoice,primary
e_000016152,supplier_003,supplier,reference
e_000016153,po_001503,purchase_order,reference
e_000016153,po_001503_inv_1,invoice,primary
e_000016154,po_001503,purchase_order,reference
e_000016154,po_001503_inv_1,invoice,primary
e_000016154,supplier_003,supplier,reference
e_000016155,po_001503,purchase_order,reference
e_000016155,po_001503_inv_1,invoice,primary
e_000016156,po_001503,purchase_order,reference
e_000016156,po_001503_inv_1,invoice,primary
e_000016157,po_001503,purchase_order,reference
e_000016157,po_001503_inv_1,invoice,primary
e_000016158,po_001504,purchase_order,primary
e_000016158,supplier_017,supplier,reference
e_000016158,cc_015,cost_center,reference
e_000016159,po_001504,purchase_order,primary
e_000016159,cc_015,cost_center,reference
e_000016160,po_001504,purchase_order,primary
e_000016160,supplier_017,supplier,reference
e_000016161,po_001504,purchase_order,reference
e_000016161,po_001504_gr_1,goods_receipt,primary
e_000016161,po_001504_item_1,item,item
e_000016161,po_001504_item_2,item,item
e_000016161,po_001504_item_3,item,item
e_000016161,po_001504_item_4,item,item
e_000016162,po_001504,purchase_order,reference
e_000016162,po_001504_gr_1,goods_receipt,primary
e_000016163,po_001504,purchase_order,reference
e_000016163,po_001504_inv_1,invoice,primary
e_000016163,supplier_017,supplier,reference
e_000016164,po_001504,purchase_order,reference
e_000016164,po_001504_inv_1,invoice,primary
e_000016165,po_001504,purchase_order,reference
e_000016165,po_001504_inv_1,invoice,primary
e_000016166,po_001504,purchase_order,reference
e_000016166,po_001504_inv_1,invoice,primary
e_000016167,po_001505,purchase_order,primary
e_000016167,supplier_037,supplier,reference
e_000016167,cc_013,cost_center,reference
e_000016168,po_001505,purchase_order,primary
e_000016168,cc_013,cost_center,reference
e_000016169,po_001505,purchase_order,primary
e_000016169,supplier_037,supplier,reference
e_000016170,po_001505,purchase_order,reference
e_000016170,po_001505_gr_1,goods_receipt,primary
e_000016170,po_001505_item_1,item,item
e_000016170,po_001505_item_2,item,item
e_000016171,po_001505,purchase_order,reference
e_000016171,po_001505_gr_1,goods_receipt,primary
e_000016172,po_001505,purchase_order,reference
e_000016172,po_001505_inv_1,invoice,primary
e_000016172,supplier_037,supplier,reference
e_000016173,po_001505,purchase_order,reference
e_000016173,po_001505_inv_1,invoice,primary
e_000016174,po_001505,purchase_order,reference
e_000016174,po_001505_inv_1,invoice,primary
e_000016175,po_001505,purchase_order,reference
e_000016175,po_001505_inv_1,invoice,primary
e_000016176,po_001506,purchase_order,primary
e_000016176,supplier_039,supplier,reference
e_000016176,cc_011,cost_center,reference
e_000016177,po_001506,purchase_order,primary
e_000016177,cc_011,cost_center,reference
e_000016178,po_001506,purchase_order,primary
e_000016178,supplier_039,supplier,reference
e_000016179,po_001506,purchase_order,reference
e_000016179,po_001506_gr_1,goods_receipt,primary
e_000016179,po_001506_item_1,item,item
e_000016179,po_001506_item_2,item,item
e_000016179,po_001506_item_3,item,item
e_000016180,po_001506,purchase_order,reference
e_000016180,po_001506_gr_1,goods_receipt,primary
e_000016181,po_001506,purchase_order,reference
e_000016181,po_001506_inv_1,invoice,primary
e_000016181,supplier_039,supplier,reference
e_000016182,po_001506,purchase_order,reference
e_000016182,po_001506_inv_1,invoice,primary
e_000016183,po_001506,purchase_order,reference
e_000016183,po_001506_inv_1,invoice,primary
e_000016184,po_001506,purchase_order,reference
e_000016184,po_001506_inv_1,invoice,primary
e_000016185,po_001506,purchase_order,reference
e_000016185,po_001506_inv_2,invoice,primary
e_000016185,supplier_039,supplier,reference
e_000016186,po_001506,purchase_order,reference
e_000016186,po_001506_inv_2,invoice,primary
e_000016187,po_001506,purchase_order,reference
e_000016187,po_001506_inv_2,invoice,primary
e_000016188,po_001506,purchase_order,reference
e_000016188,po_001506_inv_2,invoice,primary
e_000016189,po_001507,purchase_order,primary
e_000016189,supplier_004,supplier,reference
e_000016189,cc_002,cost_center,reference
e_000016190,po_001507,purchase_order,primary
e_000016190,cc_002,cost_center,reference
e_000016191,po_001507,purchase_order,primary
e_000016191,supplier_004,supplier,reference
e_000016192,po_001507,purchase_order,reference
e_000016192,po_001507_gr_1,goods_receipt,primary
e_000016192,po_001507_item_1,item,item
e_000016192,po_001507_item_2,item,item
e_000016192,po_001507_item_3,item,item
e_000016192,po_001507_item_4,item,item
e_000016193,po_001507,purchase_order,reference
e_000016193,po_001507_gr_1,goods_receipt,primary
e_000016194,po_001507,purchase_order,reference
e_000016194,po_001507_inv_1,invoice,primary
e_000016194,supplier_004,supplier,reference
e_000016195,po_001507,purchase_order,reference
e_000016195,po_001507_inv_1,invoice,primary
e_000016196,po_001507,purchase_order,reference
e_000016196,po_001507_inv_1,invoice,primary
e_000016197,po_001507,purchase_order,reference
e_000016197,po_001507_inv_1,invoice,primary
e_000016198,po_001508,purchase_order,primary
e_000016198,supplier_020,supplier,reference
e_000016198,cc_019,cost_center,reference
e_000016199,po_001508,purchase_order,primary
e_000016199,cc_019,cost_center,reference
e_000016200,po_001508,purchase_order,primary
e_000016200,supplier_020,supplier,reference
e_000016201,po_001508,purchase_order,reference
e_000016201,po_001508_gr_1,goods_receipt,primary
e_000016201,po_001508_item_1,item,item
e_000016201,po_001508_item_2,item,item
e_000016201,po_001508_item_3,item,item
e_000016201,po_001508_item_4,item,item
e_000016202,po_001508,purchase_order,reference
e_000016202,po_001508_gr_1,goods_receipt,primary
e_000016203,po_001508,purchase_order,reference
e_000016203,po_001508_inv_1,invoice,primary
e_000016203,supplier_020,supplier,reference
e_000016204,po_001508,purchase_order,reference
e_000016204,po_001508_inv_1,invoice,primary
e_000016205,po_001508,purchase_order,reference
e_000016205,po_001508_inv_1,invoice,primary
e_000016206,po_001508,purchase_order,reference
e_000016206,po_001508_inv_1,invoice,primary
e_000016207,po_001509,purchase_order,primary
e_000016207,supplier_013,supplier,reference
e_000016207,cc_017,cost_center,reference
e_000016208,po_001509,purchase_order,primary
e_000016208,cc_017,cost_center,reference
e_000016209,po_001509,purchase_order,primary
e_000016209,supplier_013,supplier,reference
e_000016210,po_001509,purchase_order,reference
e_000016210,po_001509_gr_1,goods_receipt,primary
e_000016210,po_001509_item_1,item,item
e_000016211,po_001509,purchase_order,reference
e_000016211,po_001509_gr_1,goods_receipt,primary
e_000016212,po_001509,purchase_order,reference
e_000016212,po_001509_inv_1,invoice,primary
e_000016212,supplier_013,supplier,reference
e_000016213,po_001509,purchase_order,reference
e_000016213,po_001509_inv_1,invoice,primary
e_000016214,po_001509,purchase_order,reference
e_000016214,po_001509_inv_1,invoice,primary
e_000016215,po_001509,purchase_order,reference
e_000016215,po_001509_inv_1,invoice,primary
e_000016216,po_001509,purchase_order,reference
e_000016216,po_001509_inv_2,invoice,primary
e_000016216,supplier_013,supplier,reference
e_000016217,po_001509,purchase_order,reference
e_000016217,po_001509_inv_2,invoice,primary
e_000016218,po_001509,purchase_order,reference
e_000016218,po_001509_inv_2,invoice,primary
e_000016219,po_001509,purchase_order,reference
e_000016219,po_001509_inv_2,invoice,primary
e_000016220,po_001510,purchase_order,primary
e_000016220,supplier_022,supplier,reference
e_000016220,cc_001,cost_center,reference
e_000016221,po_001510,purchase_order,primary
e_000016221,cc_001,cost_center,reference
e_000016222,po_001510,purchase_order,primary
e_000016222,supplier_022,supplier,reference
e_000016223,po_001510,purchase_order,reference
e_000016223,po_001510_gr_1,goods_receipt,primary
e_000016223,po_001510_item_1,item,item
e_000016223,po_001510_item_2,item,item
e_000016224,po_001510,purchase_order,reference
e_000016224,po_001510_gr_1,goods_receipt,primary
e_000016225,po_001510,purchase_order,reference
e_000016225,po_001510_gr_2,goods_receipt,primary
e_000016225,po_001510_item_1,item,item
e_000016225,po_001510_item_2,item,item
e_000016225,po_001510_item_3,item,item
e_000016225,po_001510_item_4,item,item
e_000016225,po_001510_item_5,item,item
e_000016226,po_001510,purchase_order,reference
e_000016226,po_001510_gr_2,goods_receipt,primary
e_000016227,po_001510,purchase_order,reference
e_000016227,po_001510_inv_1,invoice,primary
e_000016227,supplier_022,supplier,reference
e_000016228,po_001510,purchase_order,reference
e_000016228,po_001510_inv_1,invoice,primary
e_000016229,po_001510,purchase_order,reference
e_000016229,po_001510_inv_1,invoice,primary
e_000016230,po_001510,purchase_order,reference
e_000016230,po_001510_inv_1,invoice,primary
e_000016231,po_001511,purchase_order,primary
e_000016231,supplier_029,supplier,reference
e_000016231,cc_003,cost_center,reference
e_000016232,po_001511,purchase_order,primary
e_000016232,cc_003,cost_center,reference
e_000016233,po_001511,purchase_order,primary
e_000016233,supplier_029,supplier,reference
e_000016234,po_001511,purchase_order,primary
e_000016234,cc_003,cost_center,reference
e_000016235,po_001511,purchase_order,primary
e_000016235,supplier_029,supplier,reference
e_000016236,po_001511,purchase_order,reference
e_000016236,po_001511_gr_1,goods_receipt,primary
e_000016236,po_001511_item_1,item,item
e_000016236,po_001511_item_2,item,item
e_000016237,po_001511,purchase_order,reference
e_000016237,po_001511_gr_1,goods_receipt,primary
e_000016238,po_001511,purchase_order,reference
e_000016238,po_001511_gr_2,goods_receipt,primary
e_000016238,po_001511_item_1,item,item
e_000016238,po_001511_item_2,item,item
e_000016238,po_001511_item_3,item,item
e_000016238,po_001511_item_4,item,item
e_000016238,po_001511_item_5,item,item
e_000016239,po_001511,purchase_order,reference
e_000016239,po_001511_gr_2,goods_receipt,primary
e_000016240,po_001511,purchase_order,reference
e_000016240,po_001511_inv_1,invoice,primary
e_000016240,supplier_029,supplier,reference
e_000016241,po_001511,purchase_order,reference
e_000016241,po_001511_inv_1,invoice,primary
e_000016242,po_001511,purchase_order,reference
e_000016242,po_001511_inv_1,invoice,primary
e_000016243,po_001511,purchase_order,reference
e_000016243,po_001511_inv_1,invoice,primary
e_000016244,po_001512,purchase_order,primary
e_000016244,supplier_047,supplier,reference
e_000016244,cc_004,cost_center,reference
e_000016245,po_001512,purchase_order,primary
e_000016245,cc_004,cost_center,reference
e_000016246,po_001512,purchase_order,primary
e_000016246,supplier_047,supplier,reference
e_000016247,po_001512,purchase_order,reference
e_000016247,po_001512_gr_1,goods_receipt,primary
e_000016247,po_001512_item_1,item,item
e_000016247,po_001512_item_2,item,item
e_000016247,po_001512_item_3,item,item
e_000016248,po_001512,purchase_order,reference
e_000016248,po_001512_gr_1,goods_receipt,primary
e_000016249,po_001512,purchase_order,reference
e_000016249,po_001512_inv_1,invoice,primary
e_000016249,supplier_047,supplier,reference
e_000016250,po_001512,purchase_order,reference
e_000016250,po_001512_inv_1,invoice,primary
e_000016251,po_001512,purchase_order,reference
e_000016251,po_001512_inv_1,invoice,primary
e_000016252,po_001512,purchase_order,reference
e_000016252,po_001512_inv_1,invoice,primary
e_000016253,po_001513,purchase_order,primary
e_000016253,supplier_020,supplier,reference
e_000016253,cc_005,cost_center,reference
e_000016254,po_001513,purchase_order,primary
e_000016254,cc_005,cost_center,reference
e_000016255,po_001513,purchase_order,primary
e_000016255,supplier_020,supplier,reference
e_000016256,po_001513,purchase_order,reference
e_000016256,po_001513_gr_1,goods_receipt,primary
e_000016256,po_001513_item_1,item,item
e_000016257,po_001513,purchase_order,reference
e_000016257,po_001513_gr_1,goods_receipt,primary
e_000016258,po_001513,purchase_order,reference
e_000016258,po_001513_gr_2,goods_receipt,primary
e_000016258,po_001513_item_1,item,item
e_000016259,po_001513,purchase_order,reference
e_000016259,po_001513_gr_2,goods_receipt,primary
e_000016260,po_001513,purchase_order,reference
e_000016260,po_001513_inv_1,invoice,primary
e_000016260,supplier_020,supplier,reference
e_000016261,po_001513,purchase_order,reference
e_000016261,po_001513_inv_1,invoice,primary
e_000016262,po_001513,purchase_order,reference
e_000016262,po_001513_inv_1,invoice,primary
e_000016263,po_001513,purchase_order,reference
e_000016263,po_001513_inv_1,invoice,primary
e_000016264,po_001514,purchase_order,primary
e_000016264,supplier_038,supplier,reference
e_000016264,cc_009,cost_center,reference
e_000016265,po_001514,purchase_order,primary
e_000016265,cc_009,cost_center,reference
e_000016266,po_001514,purchase_order,primary
e_000016266,supplier_038,supplier,reference
e_000016267,po_001514,purchase_order,reference
e_000016267,po_001514_gr_1,goods_receipt,primary
e_000016267,po_001514_item_1,item,item
e_000016268,po_001514,purchase_order,reference
e_000016268,po_001514_gr_1,goods_receipt,primary
e_000016269,po_001514,purchase_order,reference
e_000016269,po_001514_inv_1,invoice,primary
e_000016269,supplier_038,supplier,reference
e_000016270,po_001514,purchase_order,reference
e_000016270,po_001514_inv_1,invoice,primary
e_000016271,po_001514,purchase_order,reference
e_000016271,po_001514_inv_1,invoice,primary
e_000016271,supplier_038,supplier,reference
e_000016272,po_001514,purchase_order,reference
e_000016272,po_001514_inv_1,invoice,primary
e_000016273,po_001514,purchase_order,reference
e_000016273,po_001514_inv_1,invoice,primary
e_000016274,po_001514,purchase_order,reference
e_000016274,po_001514_inv_1,invoice,primary
e_000016275,po_001515,purchase_order,primary
e_000016275,supplier_048,supplier,reference
e_000016275,cc_008,cost_center,reference
e_000016276,po_001515,purchase_order,primary
e_000016276,cc_008,cost_center,reference
e_000016277,po_001515,purchase_order,primary
e_000016277,supplier_048,supplier,reference
e_000016278,po_001515,purchase_order,reference
e_000016278,po_001515_gr_1,goods_receipt,primary
e_000016278,po_001515_item_1,item,item
e_000016278,po_001515_item_2,item,item
e_000016279,po_001515,purchase_order,reference
e_000016279,po_001515_gr_1,goods_receipt,primary
e_000016280,po_001515,purchase_order,reference
e_000016280,po_001515_inv_1,invoice,primary
e_000016280,supplier_048,supplier,reference
e_000016281,po_001515,purchase_order,reference
e_000016281,po_001515_inv_1,invoice,primary
e_000016282,po_001515,purchase_order,reference
e_000016282,po_001515_inv_1,invoice,primary
e_000016283,po_001515,purchase_order,reference
e_000016283,po_001515_inv_1,invoice,primary
e_000016284,po_001515,purchase_order,reference
e_000016284,po_001515_inv_2,invoice,primary
e_000016284,supplier_048,supplier,reference
e_000016285,po_001515,purchase_order,reference
e_000016285,po_001515_inv_2,invoice,primary
e_000016286,po_001515,purchase_order,reference
e_000016286,po_001515_inv_2,invoice,primary
e_000016287,po_001515,purchase_order,reference
e_000016287,po_001515_inv_2,invoice,primary
e_000016288,po_001516,purchase_order,primary
e_000016288,supplier_012,supplier,reference
e_000016288,cc_019,cost_center,reference
e_000016289,po_001516,purchase_order,primary
e_000016289,cc_019,cost_center,reference
e_000016290,po_001516,purchase_order,primary
e_000016290,supplier_012,supplier,reference
e_000016291,po_001516,purchase_order,reference
e_000016291,po_001516_gr_1,goods_receipt,primary
e_000016291,po_001516_item_1,item,item
e_000016292,po_001516,purchase_order,reference
e_000016292,po_001516_gr_1,goods_receipt,primary
e_000016293,po_001516,purchase_order,reference
e_000016293,po_001516_inv_1,invoice,primary
e_000016293,supplier_012,supplier,reference
e_000016294,po_001516,purchase_order,reference
e_000016294,po_001516_inv_1,invoice,primary
e_000016295,po_001516,purchase_order,reference
e_000016295,po_001516_inv_1,invoice,primary
e_000016296,po_001516,purchase_order,reference
e_000016296,po_001516_inv_1,invoice,primary
e_000016297,po_001517,purchase_order,primary
e_000016297,supplier_018,supplier,reference
e_000016297,cc_012,cost_center,reference
e_000016298,po_001517,purchase_order,primary
e_000016298,cc_012,cost_center,reference
e_000016299,po_001517,purchase_order,primary
e_000016299,supplier_018,supplier,reference
e_000016300,po_001517,purchase_order,reference
e_000016300,po_001517_gr_1,goods_receipt,primary
e_000016300,po_001517_item_1,item,item
e_000016300,po_001517_item_2,item,item
